"Id","ParticipantId","DateExam","MarkPercent","SubjectId","Partition"
"89C6A6C0-9620-46DD-B062-78B3DA7FEFC7","FEE90183-9807-401D-B40B-79C8A299B74F","2020-07-07","96","75","1"
"89C7C9E2-F1A9-4FC2-AF32-A4EF1906312C","E461C233-4133-4129-8516-73E1F56EF1FB","2020-07-10","46","49","1"
"89C9273D-BB84-462A-9FE3-B5A4408E59C6","360E5C42-1834-41B5-A652-4A1A3A545A8E","2020-07-07","77","75","1"
"89CCA114-4013-4CD1-B95C-8EA13A6A647F","4A22D222-D48D-4257-81F9-DE2276CE0748","2020-07-16","23","86","1"
"89CE6783-2BC3-43B6-BB1D-2E35BD56FF7E","440CC84E-E7D0-4FF6-85B2-C0197DC9AC24","2020-07-16","93","86","1"
"89D3DA4A-0540-48FF-BDF5-1F8C07258C7B","7601A540-2708-41C6-BD9B-0E8736D9DAFE","2020-07-06","89","75","1"
"89D51BB1-2437-4249-84E2-CD7E5577DF05","EAB3F216-7795-4A2E-A12E-3D423496F8D7","2020-07-06","89","75","1"
"89D6A835-E4A5-4463-8BC2-BC4345CC0B3B","F3C6B611-667E-44E2-AE44-2A00436D0E18","2020-07-20","58","9","1"
"89D6AC38-A6E9-426A-8AA9-76BBCB7E6653","68C2FD18-D8DC-43F5-B0E5-E2588E91EEB7","2020-07-03","42","27","1"
"89D94DE7-8B2D-40B7-8A57-E76224B0BBD6","E941B65C-EAED-422D-86CB-9403ABB7B032","2020-07-13","86","77","1"
"89D96798-F53F-436B-80D0-D0E21021AAF7","D4001E27-8157-4BCD-902B-B7C6C1E20FB3","2020-07-06","96","75","1"
"89DAFDA1-9246-4514-9547-31691285676B","D9369C11-6BFF-40AE-BB8E-C602139EF25A","2020-07-20","79","9","1"
"89E0225D-E9A6-488B-8BF2-1A8C593C7AC9","4890830D-D159-44CA-B7F4-DB64BAAA3FB5","2020-07-10","40","49","1"
"89E210A7-7C4C-4653-B8D5-021C0FBE3B48","F4082E41-BC22-451E-B228-DD1B7ADF8303","2020-07-06","98","75","1"
"89E47077-C1B5-4268-AE92-BE1848F82646","9C12FE5E-F57A-455A-B2D6-85E4B9235BAE","2020-07-13","88","77","1"
"89E84FF0-BB5E-416E-A1A1-B8809AED20E7","1C87442F-FCCC-424D-9F81-23ADAD30421A","2020-07-06","77","75","1"
"89E8A33F-65C7-45B9-806A-74E4CFE4B0A7","5F47E604-6075-4A21-B8C5-C6B046D77673","2020-07-07","89","75","1"
"89EDADB6-B6B8-42A4-9E02-2681F3D98B02","4C5F3B22-6439-4255-83A3-9C2573607F96","2020-07-07","86","75","1"
"89EE54BC-A46A-4C16-9938-249812F6381E","DA27FBF0-DC24-4A99-BA7B-1D590EFF4428","2020-07-03","57","27","1"
"89EE67CB-7A0B-48A8-9803-56CE98E84F70","4B3AC5DD-21ED-43EB-9163-6E69B9D97AB4","2020-07-16","41","86","1"
"89F03C89-D0D4-46FB-A961-A5E44935050F","0091675D-3EEC-4227-AFEF-EA31B73E9CF9","2020-07-10","40","49","1"
"89F09A12-DDF2-4CA2-8A6B-6E29D766FAB6","2AF5ACCC-0514-47A0-A8B2-E0DDA9BD401B","2020-07-20","36","9","1"
"89F170B2-6419-42D4-A45A-326F8C4F771E","A965683A-0B84-4CFC-8A90-C990A80F9AF7","2020-07-03","60","27","1"
"89F22AAC-8B4B-4AFB-B9FC-B880D60306C9","71BB9572-F518-44AE-A3AB-26945606B488","2020-07-06","100","75","1"
"89F2F18E-4A43-488E-8D66-29A2044849F2","FEE90183-9807-401D-B40B-79C8A299B74F","2020-07-20","85","4","1"
"89F447B5-4398-4B8A-B452-167AB0ABEF6D","7ED51A27-490A-4991-991F-2A0E26FF07D7","2020-07-06","77","75","1"
"89F6B480-5646-42B1-8D1A-8BC452E9EECF","F84A4A9A-D0B2-4462-B56E-8341D80AFAEB","2020-07-10","40","49","1"
"89FE7F81-93AF-47E1-8791-8CC26F52666F","107E0879-D00C-463B-BD39-8861B837DDAF","2020-07-03","31","27","1"
"89FE9B68-5E9F-4309-A6F6-9543EE2782D3","7539BB02-D0FF-409B-BB96-012B338BF25E","2020-07-16","65","61","1"
"89FEBEF5-EB2B-4E84-8F12-47B4329D7269","2BCBB259-90C3-4C77-9727-D6BFE1DA7BC0","2020-07-16","34","61","1"
"89FFC693-D0E8-4884-9DE0-9929FFB23AE7","BB3A123D-7215-4BB7-8D90-2F9497444559","2020-07-07","72","75","1"
"89FFECB2-444A-4717-80EF-C4560C0CA23A","DB10B6A5-7E40-4E5C-9DA7-8B28B2EE1537","2020-07-07","67","75","1"
"8A01E3B4-BFF8-4284-B320-C947A56229F3","B76146F3-D8E9-453D-800A-0FC270620135","2020-07-13","90","77","1"
"8A03D0A1-8E6A-472C-BD60-BA03CD9D538F","1DEA8B4A-46AF-4877-82EC-E6AF82E1EBC7","2020-07-06","91","75","1"
"8A0407AF-1BAC-4DA3-AB52-AF0A57B6ABC5","5F2BF528-FB02-4005-986C-18CE13073614","2020-07-20","79","9","1"
"8A04D31E-9B7E-4180-A3EF-3BA5D01BB89D","52280F25-832E-40AB-995D-02ED404E5FEB","2020-07-06","93","75","1"
"8A07541D-87A7-4968-BEE6-FA44287776C4","21B3C7A0-8EBB-4453-8E8F-F5E37B6855D8","2020-07-16","70","86","1"
"8A0A74C3-744C-40BA-8390-69256C0E26D5","06076F9B-ABF0-4471-A801-3CD4C87CA3C0","2020-07-07","96","75","1"
"8A0C90CE-5B07-44C5-B293-C2B570989D50","FBE45E07-7269-4F5C-A2CF-4500CE819D2C","2020-07-10","37","49","1"
"8A0DE267-C878-40A1-B5C1-F70FA023694D","4C5BCC6E-8BBD-49C9-9833-764DC8074264","2020-07-10","18","49","1"
"8A0F92DF-9069-4FD9-8C3C-8358DF4EE6AE","03948A85-F769-4AFC-808E-6836FF9731EC","2020-07-03","85","27","1"
"8A1015A4-8325-480C-94C5-78FFA45EA8DE","07A66652-D579-463C-8B2D-8004FDE1F0F4","2020-07-06","94","75","1"
"8A1218DD-329B-404B-BA78-487A8F03395E","92A649DE-E700-48A6-AE16-FF6E17186C7D","2020-07-03","85","27","1"
"8A126E9E-CDFF-479B-97AC-9E6F7A99318F","071A2019-5287-41C8-822B-5693AEF2EBE8","2020-07-06","100","75","1"
"8A12C67A-6845-4227-99FF-CA7A6635DDC7","16AB982F-1675-4673-B600-72339DE0FAA2","2020-07-07","48","75","1"
"8A16CC03-349B-4209-964F-6B7A59750CEA","741BBC86-E895-4BBB-88A1-9C57DB229F35","2020-07-16","45","86","1"
"8A16F46D-A594-4757-8956-BED0F5F7BBF1","EF842385-41B6-4A31-AB38-244AAD3EC8BB","2020-07-10","31","49","1"
"8A1819A2-D7D6-4FD3-9FE3-091DB3125004","A2C6EB0F-5909-4031-AF51-CEC280E6951F","2020-07-06","62","75","1"
"8A1875DB-A222-4AA0-8749-6FFCC989727A","A64AAF46-3C9B-4453-82FF-BE8FA8C755AB","2020-07-03","51","27","1"
"8A1A0856-85F3-46AF-B547-2DEFB98B9D42","9954660C-A2A7-43D1-A9A9-E2A128F096F9","2020-07-10","50","49","1"
"8A1C8B94-E903-4EE7-9344-780DED42F9F1","0E4F8C66-016E-401F-8D44-1DA96ADC9358","2020-07-06","68","75","1"
"8A1CF61D-97F4-4A71-8D66-37150DD78607","F30E9383-ECC0-49DB-9710-0CD697FF4B81","2020-07-06","98","75","1"
"8A1D2DFA-F2F2-4252-9907-53BB32A08420","51550FC5-BF7A-4D1B-8226-38152176EB6B","2020-07-16","45","61","1"
"8A1D6334-F1D9-4FD9-BE73-15CCB47ECBE0","94B4D832-79A9-40E0-B844-581ACD50B266","2020-07-16","8","86","1"
"8A1F7D65-1CC5-49CD-B0A6-6744A811473A","548331EB-410C-4349-9D2E-6BAEE426BE1F","2020-07-03","40","27","1"
"8A219E8D-B2B3-4031-A589-3DE2B7EDE937","BFF6BC30-D2FF-47DA-8304-31ECEFC30948","2020-07-13","98","77","1"
"8A22F068-E4EF-430B-8048-C8C1ADE58A38","301CDB08-4578-49E0-9296-AC9AFE130642","2020-07-20","83","4","1"
"8A2951CD-21C7-442C-8F1C-F8A42768433A","A9571495-55E4-4F58-8E6D-5BFFDDDECD52","2020-07-06","84","75","1"
"8A2A05F8-F2B0-4577-A55E-8CE8576F33BB","51009FDD-862E-4151-81CD-F2B8967A033F","2020-07-03","20","27","1"
"8A2A51B7-3197-4698-B7C7-60F5AF3A96E4","703511A3-8BCA-4853-8BD1-47F52C31BED2","2020-07-10","40","49","1"
"8A2B08FD-CE31-4943-992E-1D49ACA97163","2864EE4F-DA7B-4C4B-9B0A-22D89335BE83","2020-07-03","85","27","1"
"8A2B7A40-C482-4C2C-B0CD-C6BBDA97437F","3C223421-8008-4026-A500-8DEC7C96BAFF","2020-07-16","53","61","1"
"8A2C3ED9-4CC3-446F-9BA7-F20CC653AA7D","F2043670-75BF-4FFF-A746-FFCA30C263B4","2020-07-10","43","49","1"
"8A2F568D-B5EE-4A8D-9F4D-9C103A954A71","8BCC6DCF-03BF-4BD4-857E-C239B6B0994E","2020-07-03","80","27","1"
"8A3096D6-6B1F-4124-A333-C2A467375222","399644AF-3B29-495B-B364-4226BB3C897E","2020-07-13","92","77","1"
"8A317159-68B5-4329-B558-B1AA9E9BAC93","48713D41-1FA0-4B3D-B87C-263E069A2316","2020-07-16","71","61","1"
"8A374554-7EB4-4BE1-B323-E8CEC68EC5C8","DC277906-11AC-4BAA-B934-F11BC7DCC9AE","2020-07-06","82","75","1"
"8A3914D9-D494-4E88-B9D6-67996630EAD9","70E4B8AC-C069-4AC4-98C8-92BEFD701CEA","2020-07-06","77","75","1"
"8A39F966-41A4-4FED-A94D-C6B6B84ADD95","A1A3A1D1-E662-4657-8018-E7A70F73AB27","2020-07-13","50","31","1"
"8A3AB5AF-F111-4048-8F0B-03A4E4854499","210E95D7-7BBC-474F-87C4-E25BD44F7A0F","2020-07-20","79","9","1"
"8A3ABF81-0FC2-4E91-9558-A4D3B834F475","6320F9DC-CCAD-4DCA-9487-3EDB7A10209C","2020-07-13","88","77","1"
"8A3CD853-B5E8-4A37-BE16-B31138148D5C","6B505454-437F-427F-8275-628EF9F0A2D2","2020-07-13","43","77","1"
"8A3EE286-8659-45A3-9563-937F1155858D","7E665BEA-3E7F-40A6-B119-CC172A645FC0","2020-07-10","40","49","1"
"8A3F825A-7D71-4412-8B64-BDFA9668A532","5AB78F90-131B-4727-8BA7-E535AE3A7294","2020-07-07","81","75","1"
"8A4069DF-D7D1-4E0D-8E25-51AACDAED3EC","B0C99755-327C-44CD-8550-9B4C425C6104","2020-07-13","90","77","1"
"8A410767-36D4-435E-99AD-FBBA68CA798D","B4A9A8EC-2EDC-4F1D-9D47-2EF979CB6698","2020-07-13","56","77","1"
"8A46555C-6935-4A37-A207-E5D02A2DB2CF","BE7064B7-4CFF-4F1C-A1A0-771E2B4DCAA7","2020-07-20","77","9","1"
"8A497661-7FF8-4E7F-9CC8-9A2D7D3BC04F","1A47B422-55EA-4C32-8612-26D7A9FFC7B2","2020-07-03","85","27","1"
"8A4A572C-5C47-458E-9F06-D607B4D13F05","C56E21BB-7256-4BDB-97E3-DEFD08A8B945","2020-07-10","37","49","1"
"8A4A6186-0CC1-4D58-8EDB-FDA0650CA233","CD34C55F-6C25-4CDE-9499-5483C98F8FD1","2020-07-20","50","9","1"
"8A4C98FD-F4A2-4C8B-B93B-994A18CC509B","36977B61-FC3E-410F-9307-6E9F1D3960CD","2020-07-16","68","86","1"
"8A4CB4BF-2B8F-4F77-8AD4-BBA8779998BC","DE30F902-FDDF-449F-AD6E-4849BCBD9535","2020-07-06","72","75","1"
"8A4E0D30-D24D-45B7-A5B7-FB85A17E5280","897267DD-7DB4-4EEB-9405-A39F816F6A35","2020-07-10","56","49","1"
"8A4EAD15-DF01-4E1E-8077-6B99D9F1F07D","13F1E19A-EE04-4669-9DAA-E841E8A594FF","2020-07-06","98","75","1"
"8A508FB8-6142-4441-A5F5-9EA9B39AD346","FDA33473-8647-4458-BE84-E7F9251DBBD9","2020-07-20","100","9","1"
"8A509E40-7CB0-4EA4-B86E-0B64EF046311","BE6B8E3D-303F-4DF6-8924-88F23A2289C7","2020-07-20","65","9","1"
"8A50DD73-0684-49F0-8E6D-59CDDA01A7FD","D6336CE3-1C0C-476E-A25C-18DD8429E514","2020-07-07","86","75","1"
"8A526999-3B4E-4112-871B-DBC377119444","84F9CFCD-A02F-485A-94E4-665660D74400","2020-07-06","91","75","1"
"8A561C04-FC17-46D3-89F2-D28340A67867","9E07D646-255F-4C1F-9FE7-E3BA31BCE2F6","2020-07-16","11","86","1"
"8A56365E-E6A5-44C6-86E0-92D67BB7AA47","20CBB1C0-699D-491A-8969-524AD689EF01","2020-07-20","0","4","1"
"8A5733F0-52D5-40F3-9C5E-4100BD1FD0F3","506B0F21-5D52-4645-8159-5F5FEBC4CE8A","2020-07-13","71","31","1"
"8A5BCDF3-FEB4-48B3-B3A4-6E8016E9CF54","AA99F584-2877-4E18-BFF9-917CC624DDE9","2020-07-03","91","27","1"
"8A5BECA2-4B86-4D91-8954-C779C45E4537","433D46F2-C921-48C2-9B82-519793E37E2B","2020-07-10","34","49","1"
"8A5D2309-16B6-4314-BD49-B2EEFDE18418","B8A2D96F-F68E-4670-BF30-02FB54EBA628","2020-07-13","43","77","1"
"8A5E3A3E-3D73-4F9F-AC32-F18A5D1ABD19","9A76AC2C-434C-490D-BF08-0874AD72635B","2020-07-10","40","49","1"
"8A5EEA1C-3C15-45CA-848C-7542CD6BFFB2","9B01C910-6118-416D-9C5A-E29F3BD3FB64","2020-07-10","50","49","1"
"8A613112-84CF-4DA2-9CCF-50FC6F134010","54A16420-79FB-438E-A060-4EFA9E81D1CF","2020-07-07","68","75","1"
"8A6194DE-D6C7-4991-A2D7-0AB5C12F8E13","790AA13D-BA56-406F-9463-199275ED7F7F","2020-07-10","40","49","1"
"8A6306CC-E6F0-4088-AB57-0AB1B571548C","DC83EEA9-353C-4AB2-973A-C8F9C44FF6C0","2020-07-06","89","75","1"
"8A6426B4-F0F2-4E62-A30E-CCA227A3B0B0","B35C0A72-D3F0-4766-AAE0-94728AD65629","2020-07-10","40","49","1"
"8A64C9BF-E2DE-45D3-803E-B65C46C82CC5","13DEE3DE-391E-4367-A336-B5F53455640E","2020-07-20","78","4","1"
"8A679044-6A8E-4421-861E-1815056CC0E1","AC09D33F-F3DC-4067-9F69-0847EFD65D0E","2020-07-03","68","27","1"
"8A6B4AE4-34E0-4F5D-931C-C7E6F4AB9A92","1DCB692B-BA2F-4271-927B-2F76B41742D6","2020-07-10","40","49","1"
"8A6CD375-31EC-4FCB-A411-8E495E0C15AC","3710F762-22FF-4E90-A71B-6852DEAFF6C4","2020-07-16","66","86","1"
"8A6EE1CE-3089-493F-A69B-4191E40CBF51","A796BE7D-B9A8-4EF2-B3EC-6A2AB3525412","2020-07-20","87","4","1"
"8A6FBF19-1296-4C7C-8623-757329E2068F","F3B25A65-0AA4-42E1-865D-D76FA58F2041","2020-07-10","34","49","1"
"8A70AD26-7164-430D-8CD9-4DEFBB103003","5E1D9D4B-D4D0-4833-91D0-0558F08F2747","2020-07-13","73","31","1"
"8A72C7C2-0536-443E-A443-8B92E1F098E4","E0B51ABD-CE54-4167-A5D4-1E37DE141AB8","2020-07-13","64","77","1"
"8A7393EE-FCBE-46EF-9078-F767E9181DB8","C80EFF4C-AAC4-4F33-8CB1-AD918738676A","2020-07-06","94","75","1"
"8A749921-9CC6-4471-915E-D96F8ABD1D6A","DC77FB8A-2493-4303-A88B-BFEE07BB78DA","2020-07-10","25","49","1"
"8A75F421-7A39-41A7-851F-D011BE06847C","6CFECB56-05CB-4625-B2CC-F67DDA1F1831","2020-07-20","97","4","1"
"8A75F751-AD32-4B5F-819F-577DADC3C093","A18AC8B3-949F-4088-82DB-F93C7F617B05","2020-07-16","80","86","1"
"8A773B75-46A4-41CE-903D-50C036C34AB3","2C4D0BA9-D3CF-457B-AB02-73AF76F6AF88","2020-07-07","79","75","1"
"8A7838B6-A82C-4768-9051-B4E89AEB0D67","14772E90-AB40-472D-B947-300EDE2192AD","2020-07-25","96","4","1"
"8A79B6D6-FEC0-4C39-81E5-C69A607A4B75","3F5BBE4A-2318-4657-98FF-1A5AF2C4F0C7","2020-07-07","98","75","1"
"8A7C93EB-0450-44D1-9F95-D1A7C7589CF4","904E5D36-9E0E-42DD-9A0F-C1DA75FB8E0A","2020-07-20","83","4","1"
"8A81E1ED-C5C8-48E6-BE84-C4ECDBFE305F","F2D9A2EE-417D-45F2-BD96-0921E02086A6","2020-07-06","100","75","1"
"8A823360-4EDF-4B5B-966D-38FFB2740258","777D33F1-858C-4DC8-AFB3-F2E8FB979556","2020-07-16","98","86","1"
"8A823A39-2FBF-4826-A666-4F9A2807B77E","79E90CB9-7DE9-4C7A-AC94-D9B74B53CF82","2020-07-06","93","75","1"
"8A82BFD3-37C9-4175-815B-F3FF0B05B1A8","B037D31F-BCB9-4C8A-BF77-E73EAE4B82B3","2020-07-03","20","27","1"
"8A87F6FC-DC63-40A3-B2A0-D32990D0A39E","EA334610-D8DF-4DE3-B213-804227159CC2","2020-07-10","28","49","1"
"8A8924A4-5D9D-4CDE-9C28-2C4D3C62F265","25907758-4E78-429C-943E-13A6BEA4C18B","2020-07-06","86","75","1"
"8A8AFB45-8F12-4FDA-A31A-F7E9E2932693","F6163A95-65DD-4613-BC3F-AF71F9131C4F","2020-07-20","53","9","1"
"8A8D5E2C-E58E-46E2-9891-9AAE6D9E50CD","D9F62838-393E-4E46-9955-7F165F489642","2020-07-16","87","61","1"
"8A8D759C-9EF6-435D-ABD1-A5C9656E9BFC","77C257D2-E603-4F23-8234-0C89C7B1BF90","2020-07-16","61","86","1"
"8A8F0946-71AD-4353-8C3F-0B53135782CE","A3A69609-E5CC-44A2-91BC-225E66315369","2020-07-10","25","49","1"
"8A922112-D35E-42E4-8592-B66EE4D58B5D","E52A99C9-3A8D-4421-B4CE-2383A46C0E4E","2020-07-13","47","77","1"
"8A92C50E-AB74-4C32-AD16-4DF8BE277D62","5CC3E097-0DD2-45CF-A4DA-D70BBBBDD383","2020-07-07","87","75","1"
"8A92DA93-7384-4A72-87CE-CD6A6612A363","9D056A31-02A9-4701-AF7F-0B8FECEC96F6","2020-07-16","98","86","1"
"8A93180E-CEC9-46A8-959A-02D2CE0E817B","972E587C-092C-4480-8B2B-1C61DBF53D0B","2020-07-07","81","75","1"
"8A973608-6FD8-4E08-9DB8-A0F88F905C86","B33F07DA-8202-4FDE-A981-3C0E777AE7A9","2020-07-03","71","27","1"
"8A987ECE-3A83-47A5-A6C7-61B96E6FB095","F7CA9423-33CE-4DAB-A844-4495CCD4A76C","2020-07-03","22","27","1"
"8A9B4DF5-203E-4D75-B2BA-88EC17CA49AD","7C6A1431-EF69-4E58-9EA2-6E76482FF08C","2020-07-13","86","77","1"
"8A9DAD0B-335F-4E36-A138-43F1CDFC9749","11E3F15E-1A0E-4045-BA90-DC6AB1B88DF8","2020-07-06","89","75","1"
"8A9F878A-F205-40F7-8496-26CAE56D828F","417BBFB0-72AF-4D17-B99A-2E5B3BFB24F5","2020-07-25","97","37","1"
"8AA0512E-186A-48BE-879B-83D3550ECD53","00373979-2202-4893-8BBD-A3DFD49B124C","2020-07-13","98","77","1"
"8AA0531E-BC5C-4BB7-905C-7E48E1F2B162","4E2619DE-2E25-4531-915E-FAD9D1033C16","2020-07-06","100","75","1"
"8AA0E462-C5B7-429E-ABCF-A47F52519694","52E9FC50-9DE7-483C-9C17-88DC9C6309ED","2020-07-07","94","75","1"
"8AA2A03B-131B-4532-B092-149F8F93DFAA","0733FB35-B0E5-4144-86D5-CD7876C2A314","2020-07-10","56","49","1"
"8AA30710-C380-416E-87AD-C6F0CE0D4726","9F68A351-912E-4ECB-9981-8C3544D9B04C","2020-07-16","51","61","1"
"8AB0DDD8-590E-4FDA-B10B-4A94DB97131C","93A36FA5-99BE-45FA-9617-D18679B6B0A3","2020-07-13","62","77","1"
"8AB13101-1F1A-469F-A049-613832A390D7","6BE3BF59-F537-4085-AAB7-16C2041D4E29","2020-07-06","91","75","1"
"8AB1E5D8-4174-4199-8F77-7E766BFD2765","EB8E078A-C570-4A18-8872-3B4DD721CAB7","2020-07-10","46","49","1"
"8ABA819D-B235-4DF9-98E7-ADDFB387DA4D","710E243D-B72E-4FEE-9EEC-BA90C62337C0","2020-07-16","67","61","1"
"8ABAD598-EED8-4620-A8CD-ED002F74D69E","A8908B24-C027-49BB-A6DC-42F252C87CE2","2020-07-10","62","49","1"
"8ABB5928-73C8-41F3-A54D-29C8483AA051","B2780B0B-6A77-460B-8079-37A7F3510D64","2020-07-13","91","31","1"
"8ABC5511-3106-4B7C-B5D2-EC01B0673DA9","AB76F287-F78F-495F-9DB9-A61FDE76553C","2020-07-06","96","75","1"
"8ABE282C-5905-426C-ADED-745718806216","66AD964C-6B96-43FE-9AB1-028DF881159E","2020-07-20","63","4","1"
"8AC0ED1C-E3C5-48C3-8F1B-37AE44600785","8EF7FB6A-ED32-4D5D-8C3F-64E3F113966D","2020-07-16","57","61","1"
"8AC23EB2-8FA3-4BDD-9564-6D3CD75D7E62","DB460AB1-38B8-4CF8-AC58-367181EBCC66","2020-07-07","87","75","1"
"8AC2F4F0-28A1-482D-B1D0-7DD2EED8C39F","200BEF0B-B1D1-4F10-B093-3F3F3F7D793E","2020-07-10","31","49","1"
"8AC3D7BB-8CFC-467D-B3D3-E357661715F0","19C28169-8FDB-427C-9F08-BF02C56414BB","2020-07-03","51","27","1"
"8AC49678-9CC9-487C-942C-CC6F1BA46D97","20B9C066-0B43-466F-ADC1-E74F4DAA6F98","2020-07-07","93","75","1"
"8AC5F0AF-146D-4306-9B68-CD5B796A322D","3FD1BAAC-9478-460A-9440-6154BD74C2D0","2020-07-13","41","77","1"
"8AC65CB5-4594-4843-B226-428EFEBA0E27","46921539-158B-4C07-98FE-34241BB0428A","2020-07-16","65","86","1"
"8AC6B417-D47E-4801-BB86-59FAFEFA0D15","0A6717F4-201D-4A3A-B55E-F1C4B38ED686","2020-07-16","60","61","1"
"8AC8610B-AC59-426F-B9A7-DCF27C3F3968","A4500C58-E25D-415F-9DAF-38C5DBDC6831","2020-07-16","42","61","1"
"8AC8C89B-51E0-4D4C-94FB-082D8A66AE58","E6AD4D9F-DF8D-4734-886B-9AE6D6D0B94A","2020-07-10","21","49","1"
"8ACA3D17-04C2-4D14-8878-5EDAE776D3AD","44A084EB-E497-426D-A49E-F5B1DEF1BC0E","2020-07-20","86","4","1"
"8ACA3D2B-C71C-43E5-B7A5-86449CCC7920","944EEC13-9DBE-44C3-99A3-A0E80BC94A6C","2020-07-10","28","49","1"
"8ACAFEB7-6053-4842-925F-E5B563049DE9","B80855F2-55B6-4470-B91F-E2154ABDB4AF","2020-07-06","94","75","1"
"8AD0B1D3-6761-4C9E-BC4F-757ED163770A","B7BC79DC-DDE9-4359-81BB-1B02C938D01D","2020-07-10","40","49","1"
"8AD1809B-29B7-4E54-88A0-F5C4352AFA78","4E075BF9-3426-428C-BAEF-F32F439D684B","2020-07-10","31","49","1"
"8AD25201-B8E3-41A5-92A4-08E085146CDA","1E9BF1DB-CA49-490D-BA44-6874A821265D","2020-07-10","43","49","1"
"8AD3031A-74F9-40A3-995E-0DAD64905A83","E6B0919C-C19A-44B3-9932-7C6D3B37BE97","2020-07-16","93","61","1"
"8AD3A4D3-83B1-4571-9FD0-1BF738E77259","17AAE961-B728-4020-B7C9-66E8A7D6C504","2020-07-06","70","75","1"
"8AD71ADB-E3F7-4796-8B30-083355E3EB20","86BAB92B-8C8E-4A3B-BE8C-CEAE3221BA65","2020-07-13","67","77","1"
"8AD7B4B8-346C-4547-9325-DFF6FDD31ED4","37273E02-C5AD-4B39-ACA1-D339DE9CB6EA","2020-07-06","81","75","1"
"8AD84BD9-4628-42C3-A053-B63EDFF49C93","47DB0EA3-CB2F-4CB4-AA9D-DE6267BB82C3","2020-07-06","93","75","1"
"8AD9F8BF-3C8C-4D19-B942-E162E3C7622A","923A671A-78C5-4107-AAF7-D01D64713297","2020-07-10","56","49","1"
"8ADA6F1E-369C-4D5B-AF9E-3DE29F47B82D","92635D12-37F4-4EB6-B6E5-2FE62666CAC5","2020-07-10","46","49","1"
"8ADB6727-1EF5-488F-BAAE-848B32559FCA","E2D22C4B-7C0D-48D5-924B-66E9440CB3F5","2020-07-25","78","4","1"
"8ADD0D7B-8A2E-4960-8873-108E5AC0884B","765093CF-9CA0-48DD-B41F-86E840B94AF8","2020-07-06","65","75","1"
"8ADE79A7-4280-44A0-972B-B6BFF8931DCA","411D7B40-9433-4C0E-A7D2-661A74A96502","2020-07-06","86","75","1"
"8ADEA2A0-8EF3-436D-8948-1C17338EDDED","E9C307EA-98EC-4FDC-AD4B-A64A26737689","2020-07-06","91","75","1"
"8AE00771-34E9-4E17-9D42-6874760E8E34","8DE76613-5026-47C6-8457-B65EAF437421","2020-07-10","56","49","1"
"8AE33063-C116-4219-B9B2-4191DE7F2EA6","74AF64AD-4FE0-4E71-BE8D-9ABF506F92C1","2020-07-16","78","61","1"
"8AE375F3-D743-42FC-8E72-9E8BC5940F5E","95116220-DDF8-4618-8109-33D0AEE988FE","2020-07-20","32","9","1"
"8AE411A4-CAE1-454A-B6EA-FDBB22970C3A","112551AF-7660-40CE-8BD1-A9DAFF65089E","2020-07-07","77","75","1"
"8AE6445E-F159-4427-95DB-B062182C12FC","24C77460-3642-40CD-BC91-2A5FF5DECD71","2020-07-16","51","86","1"
"8AE66B59-DB66-450E-857F-C42800882B06","9D95FE30-E823-4F9E-969F-FCCFFA6BFD79","2020-07-03","28","27","1"
"8AE977F4-F5AB-4E9F-ACA2-EA14F5AFFD37","5A47936E-8EDF-4688-8592-56D1188F0613","2020-07-13","66","77","1"
"8AEA24CE-261F-4D3B-B345-06330D828F3B","FFF009C7-D82F-4347-B27D-7166885294ED","2020-07-10","25","49","1"
"8AEAAB97-14CB-47C9-A0AF-95C9A89863B6","83B5B1FD-9188-4C90-B87F-44DBA6E05D19","2020-07-16","78","86","1"
"8AEAFC27-26BC-4ADB-831E-8C9CE10773C4","79776B34-A716-40AA-A3EE-1F939F974B9F","2020-07-16","58","86","1"
"8AEB3A63-99F5-4BA2-80E7-94E537DB9984","C7A67839-5739-47E2-B3B2-D72DE2F42878","2020-07-07","62","75","1"
"8AEB580B-F5D9-4B62-A362-7AB4A4E9799D","7539BB02-D0FF-409B-BB96-012B338BF25E","2020-07-07","79","75","1"
"8AEBD0A4-4F7B-4FC3-96DA-6D9BF9CA6B07","D6336CE3-1C0C-476E-A25C-18DD8429E514","2020-07-16","54","61","1"
"8AEC26B4-BEF3-4EDB-9372-B9978BA30A31","A8BC9BB4-C1E4-4266-A3E7-9C4194B833CD","2020-07-20","51","9","1"
"8AEF72A8-2115-4319-8412-A727C5F1717A","8309ABE9-5BE7-4530-9DC3-BD8EBE6D95AD","2020-07-13","60","31","1"
"8AEFC2B2-38F1-40A6-9F0A-C76FE7CA4CA4","96B69772-5C01-4A58-86C9-BCAD87650407","2020-07-06","53","75","1"
"8AEFF269-0FF2-489C-8D74-534EEAEA839F","5E039672-9A21-45F1-BE76-38A1628102D8","2020-07-07","94","75","1"
"8AF00F31-17A0-4678-92B4-A372F8918611","84B8D09E-98C7-4DFD-8E54-B0B6F8EA162B","2020-07-07","93","75","1"
"8AF19135-FA46-42A5-A6CE-70E4D8E2C9D3","315EC88A-BA47-4650-9A1D-E77114177AD9","2020-07-06","70","75","1"
"8AF95622-0738-4BC9-B1BB-C7B48E879881","AB4E5685-CD28-4675-B8E0-7DD86266CF63","2020-07-20","72","9","1"
