"Id","ParticipantId","StudentParallel","TestDate","Mark","MaxMark","SubjectId","Partition"
"3331378","228F41F3-37EC-4C2E-A509-1B1A20645D16","11","2020-05-08 09:33:41","3","58","75","1"
"3331380","7E2A6B88-25FF-4C28-86A5-52A6FD2E4F15","11","2020-05-08 09:34:01","10","32","48","1"
"3331432","45839B96-2CA9-42A0-A7C8-3AEB127B0D66","11","2020-05-08 09:45:23","20","20","48","1"
"3331529","45BF5F85-FD5C-4257-988F-783B25EE31F1","11","2020-05-08 09:57:58","52","64","61","1"
"3331600","C8237E51-6071-455C-B8FC-7A5AF8E1A933","11","2020-05-08 10:06:56","22","64","61","1"
"3331646","12AE6988-A588-43EB-971B-0EB3ED0E701C","11","2020-05-08 10:13:13","34","55","31","1"
"3331648","111254D3-9835-4D0E-9A9C-72A2B2D6448F","11","2020-05-08 10:13:15","32","55","31","1"
"3331680","89F9F466-4DB0-4713-A3D7-7730D98793DC","11","2020-05-08 10:19:43","69","80","4","1"
"3331859","F9D7DF1B-8AE1-4F91-9AAC-0FB195EF5D49","11","2020-05-08 10:42:05","55","58","75","1"
"3331879","1E5961FF-C298-4126-B82B-EE1FF0E78AEC","11","2020-05-08 10:43:46","50","58","75","1"
"3331881","991038F1-B73F-468F-80B4-6C30740A62AC","11","2020-05-08 10:44:02","49","58","75","1"
"3331975","94D4FD9B-491D-43E6-B5B6-96945333DD60","11","2020-05-08 10:51:39","16","20","48","1"
"3331999","A3A10709-F6A0-4DFA-B729-B6DE519EE325","11","2020-05-08 10:53:32","50","58","75","1"
"3332020","572255BC-5812-4BAC-9136-BA429A903990","11","2020-05-08 10:56:25","0","58","75","1"
"3332183","47F9E2BC-AF8C-4CD9-A0FE-039E773A4697","11","2020-05-08 11:12:00","53","58","75","1"
"3332203","779BE9BD-A324-4750-AC5A-A431B75BCE25","11","2020-05-08 11:13:06","19","32","48","1"
"3332212","572255BC-5812-4BAC-9136-BA429A903990","11","2020-05-08 11:13:55","0","58","75","1"
"3332236","E58EA42A-8501-47F5-A858-E1273FDBEF39","11","2020-05-08 11:15:21","11","58","75","1"
"3332300","96AB8138-92F3-4B30-ABC4-398311BBD2CF","9","2020-05-08 11:21:39","12","14","48","1"
"3332333","07421CC3-3FA3-44A2-860D-FE0391E8752A","11","2020-05-08 11:24:28","52","58","75","1"
"3332350","B436FC5A-D5DE-49F2-BB62-5C05C3861F8C","11","2020-05-08 11:26:06","13","14","48","1"
"3332377","0F27DC7F-5319-4EE4-A2C4-C94691D0C87C","11","2020-05-08 11:29:33","50","58","75","1"
"3332400","59FEC4AB-44E3-4CEC-B663-87271E0EF6E7","11","2020-05-08 11:30:59","15","20","48","1"
"3332447","398425F5-9918-481B-AF25-8F60F386B8D9","11","2020-05-08 11:34:21","29","58","75","1"
"3332456","45839B96-2CA9-42A0-A7C8-3AEB127B0D66","11","2020-05-08 11:34:57","8","15","77","1"
"3332458","9B6EC238-68B3-4AE6-8266-EB7C81B6F233","11","2020-05-08 11:35:05","16","64","61","1"
"3332510","3CDE2E2C-9F08-4C5C-8380-D4CA66CF077E","11","2020-05-08 11:40:38","22","32","48","1"
"3332530","36103349-227C-4585-A264-CCF36C874714","11","2020-05-08 11:42:02","11","32","48","1"
"3332648","B436FC5A-D5DE-49F2-BB62-5C05C3861F8C","11","2020-05-08 11:51:03","13","14","48","1"
"3332674","C06ACACB-267E-4710-B8B8-2084F6C3E87F","11","2020-05-08 11:52:36","13","32","48","1"
"3332695","2C9B0C3F-E01E-4F10-A85C-412CF0301556","11","2020-05-08 11:53:56","29","58","75","1"
"3332703","572255BC-5812-4BAC-9136-BA429A903990","11","2020-05-08 11:54:20","0","58","75","1"
"3332772","D422DD37-F8EC-475B-B1DC-3C49DD722E03","8","2020-05-08 11:59:21","16","35","27","1"
"3332864","B6ECB791-38E4-4D79-ADCE-1B111ABF8777","11","2020-05-08 12:06:34","0","32","48","1"
"3332961","8DEC318A-5826-4947-9CC4-D6E7F2973449","11","2020-05-08 12:15:52","15","15","27","1"
"3332968","95CAC863-6B58-42AE-B02F-F1B5EE268342","11","2020-05-08 12:16:11","0","32","48","1"
"3332971","ED2F8E90-6233-4891-85E0-015A69608FAF","11","2020-05-08 12:16:22","12","32","48","1"
"3333041","398425F5-9918-481B-AF25-8F60F386B8D9","11","2020-05-08 12:21:40","0","58","75","1"
"3333046","8C69D8F8-86BB-4E3C-87B9-E70CD0116203","11","2020-05-08 12:22:03","14","32","48","1"
"3333252","658C166B-2C1C-4F33-BBBC-4AB4A15013E6","11","2020-05-08 12:37:39","10","32","48","1"
"3333273","F21BD284-76CA-4D48-91C6-8BF4CB622ED8","10","2020-05-08 12:39:08","52","58","9","1"
"3333320","7D784218-E0C4-483F-A35A-8BDCAB950E05","11","2020-05-08 12:42:11","22","32","48","1"
"3333362","A0CF4C59-B7A6-44E5-B3D9-4D056E6651E8","11","2020-05-08 12:46:34","64","80","82","1"
"3333383","303EAF23-C402-4597-BE52-D22499619D00","11","2020-05-08 12:48:38","55","58","9","1"
"3333635","123C3532-96CF-432F-B5D2-221620386FFD","-1","2020-05-08 13:07:58","3","10","77","1"
"3333658","6A259BC1-32A2-40D5-8F13-23D2088B0D6C","11","2020-05-08 13:09:42","0","17","27","1"
"3333681","658C166B-2C1C-4F33-BBBC-4AB4A15013E6","11","2020-05-08 13:11:18","12","32","48","1"
"3333700","45839B96-2CA9-42A0-A7C8-3AEB127B0D66","11","2020-05-08 13:13:21","12","18","9","1"
"3333715","6A259BC1-32A2-40D5-8F13-23D2088B0D6C","11","2020-05-08 13:14:25","0","17","27","1"
"3333722","59FEC4AB-44E3-4CEC-B663-87271E0EF6E7","11","2020-05-08 13:15:04","0","20","48","1"
"3333812","78612FC4-7966-45CB-ACBF-6FA332F2F90F","11","2020-05-08 13:22:15","9","13","44","1"
"3333853","3FADE4A7-AA12-4978-B8C1-147AFDF94816","11","2020-05-08 13:25:12","53","58","75","1"
"3334005","A28F3B09-339A-455E-BBFC-9C67BEBDC303","11","2020-05-08 13:37:09","50","58","75","1"
"3334047","C80E7868-6C41-466D-A764-3B2454E6E002","11","2020-05-08 13:40:25","15","22","86","1"
"3334088","0BBB1526-A687-4C49-A0B9-E963B394DF47","11","2020-05-08 13:43:32","46","58","75","1"
"3334135","DB0DD04C-433F-45BF-A6A2-8CC977E89210","11","2020-05-08 13:47:35","56","58","75","1"
"3334137","68CE3085-58F3-4071-AA30-60DAB155826D","11","2020-05-08 13:47:49","14","18","48","1"
"3334138","76F68E29-8F7E-4637-A9A3-29CE08B74560","11","2020-05-08 13:48:04","9","32","48","1"
"3334159","68277AE4-A40B-43E7-8D06-FF054D2B8EED","11","2020-05-08 13:49:40","9","32","48","1"
"3334191","E892CCAF-3239-4896-BB54-EC1BE04CC968","11","2020-05-08 13:51:41","11","18","48","1"
"3334195","78612FC4-7966-45CB-ACBF-6FA332F2F90F","11","2020-05-08 13:51:51","11","13","44","1"
"3334318","D422DD37-F8EC-475B-B1DC-3C49DD722E03","8","2020-05-08 14:01:09","11","32","48","1"
"3334325","81CB9B6D-907B-4A06-9A41-05CB935AD121","11","2020-05-08 14:01:27","19","24","86","1"
"3334352","C0E86642-81B0-4366-92D6-894647B09DD5","11","2020-05-08 14:03:06","47","64","61","1"
"3334355","24B14EC9-4FC0-4237-84FC-A360505CC072","11","2020-05-08 14:03:22","19","58","75","1"
"3334395","A4EB53A6-F327-4048-975F-48A0043BE97F","11","2020-05-08 14:06:04","15","32","48","1"
"3334449","EBDFEE6C-FE64-437A-A3EF-DA34E4042EC5","11","2020-05-08 14:10:17","50","55","31","1"
"3334483","6A3B0055-7C86-4071-89E1-1C66B21FF6DC","11","2020-05-08 14:12:59","63","80","4","1"
"3334519","45839B96-2CA9-42A0-A7C8-3AEB127B0D66","11","2020-05-08 14:16:21","14","15","77","1"
"3334529","68CE3085-58F3-4071-AA30-60DAB155826D","11","2020-05-08 14:16:56","13","20","48","1"
"3334615","80B61783-E959-422F-BCBB-5A0982642F20","11","2020-05-08 14:23:19","26","58","75","1"
"3334660","C9EAFE27-066D-47FA-82FF-21193072A34E","11","2020-05-08 14:26:17","10","32","48","1"
"3334668","D9369C11-6BFF-40AE-BB8E-C602139EF25A","11","2020-05-08 14:26:45","50","58","9","1"
"3334685","D2B44572-45DD-4D40-8FFC-C0CE2C1A2B34","11","2020-05-08 14:28:03","17","32","48","1"
"3334687","BBF2B623-0D13-4D59-BD42-C77042C3ABC7","11","2020-05-08 14:28:12","32","39","61","1"
"3334754","5D7A1148-49F7-41D3-AD34-5CF0F4EF24B5","11","2020-05-08 14:33:50","54","60","86","1"
"3334781","F649E86E-F335-49F4-A89D-23FBB5B7C9E7","11","2020-05-08 14:36:27","12","58","75","1"
"3334822","BD214F1C-071A-4C6B-8D89-6A45C6B61C2D","11","2020-05-08 14:39:28","40","58","9","1"
"3334856","953ED6FC-001D-4BD3-B625-FBDC4F4AB1F9","11","2020-05-08 14:41:48","56","58","75","1"
"3334935","2905A27C-554C-4CD6-BDA7-E9C94FDC8EBB","11","2020-05-08 14:47:36","55","58","75","1"
"3334949","035F4A3F-14AD-498E-AE56-19519CE5BC96","11","2020-05-08 14:48:56","23","58","9","1"
"3334968","998CADA3-E91B-48E4-A996-0F324A200D89","11","2020-05-08 14:50:37","48","58","9","1"
"3335010","1F3DF35D-BD1C-4907-A767-D483744F3D18","11","2020-05-08 14:54:11","11","32","48","1"
"3335023","42CA00AF-602F-479C-B3FC-800B84F2C81D","11","2020-05-08 14:55:00","11","32","48","1"
"3335119","BBDA30C6-AA4A-41B5-9526-4829630313CA","11","2020-05-08 15:03:35","9","32","48","1"
"3335126","C9EAFE27-066D-47FA-82FF-21193072A34E","11","2020-05-08 15:04:03","14","32","48","1"
"3335128","035F4A3F-14AD-498E-AE56-19519CE5BC96","11","2020-05-08 15:04:07","2","32","48","1"
"3335178","BBF2B623-0D13-4D59-BD42-C77042C3ABC7","11","2020-05-08 15:08:37","37","39","61","1"
"3335212","9341BC23-A516-4D41-861A-CA77BD93502E","11","2020-05-08 15:10:53","41","55","31","1"
"3335247","242C7825-3108-40F1-9141-008800B1087E","11","2020-05-08 15:13:40","54","58","75","1"
"3335250","EF1C4B4E-AEC1-41BE-8917-6DAAD189BBBA","11","2020-05-08 15:13:51","59","80","4","1"
"3335299","C3C5AE92-056D-4167-B143-7192A9EB4670","11","2020-05-08 15:17:44","25","55","31","1"
"3335332","80B52449-9A9C-4819-B81F-650E73A04BD5","11","2020-05-08 15:20:14","35","53","77","1"
"3335402","779BE9BD-A324-4750-AC5A-A431B75BCE25","11","2020-05-08 15:26:05","27","58","75","1"
"3335441","CFC012B8-27D5-42C2-A948-D5B6F2F0A8DD","11","2020-05-08 15:28:40","19","32","48","1"
"3335544","E546DDB9-7F9D-42FD-A183-C983B260E791","11","2020-05-08 15:35:30","53","58","75","1"
"3335564","5416D8BC-66A2-4E4B-A279-5AB0B562FED4","11","2020-05-08 15:36:46","20","32","48","1"
"3335609","40568711-488D-44E7-AA41-A34BF879F05C","11","2020-05-08 15:40:37","12","32","48","1"
"3335611","5046D378-3C03-422F-9DAD-86CD44C3990C","11","2020-05-08 15:40:40","10","32","48","1"
"3335622","9369DF31-30B2-4CA2-891F-661D83D06B88","11","2020-05-08 15:41:40","5","25","61","1"
"3335687","D422DD37-F8EC-475B-B1DC-3C49DD722E03","8","2020-05-08 15:46:12","19","35","27","1"
"3335738","BBF2B623-0D13-4D59-BD42-C77042C3ABC7","11","2020-05-08 15:50:03","32","64","61","1"
"3335752","8D99EC92-9346-4245-A806-A6425A26B3BB","9","2020-05-08 15:51:30","38","55","31","1"
"3335763","23DDBE60-26CE-4017-A5ED-906E0C1DAAF0","11","2020-05-08 15:52:13","10","32","48","1"
"3335773","526C9377-43B5-409B-BAC2-F09590738CDF","11","2020-05-08 15:52:30","55","58","75","1"
"3335774","1776367B-F839-4A1C-827C-8E1693A7E730","11","2020-05-08 15:52:31","11","32","48","1"
"3335778","572255BC-5812-4BAC-9136-BA429A903990","11","2020-05-08 15:52:49","0","58","75","1"
"3335813","FE6940E2-BB16-4925-90D7-612798DB55A4","11","2020-05-08 15:55:45","23","33","4","1"
"3335831","35F466C0-F81E-4B86-8E7E-D1EA83DE94CB","11","2020-05-08 15:57:00","75","80","4","1"
"3335875","58218844-5074-4ED8-ADC5-17E93EB0A338","11","2020-05-08 16:02:48","57","60","86","1"
"3335906","E3C5BA7B-71BD-49D4-A9C0-D70D4A1D58C5","11","2020-05-08 16:05:48","0","32","48","1"
"3335912","06895B6C-5AC8-4BCC-9035-BE079EA45AFA","11","2020-05-08 16:06:24","44","58","75","1"
"3335953","EFE116CC-80FC-4B4E-9392-7B238D60D015","11","2020-05-08 16:10:16","30","64","61","1"
"3335971","6441C3B4-02C6-48B2-BC52-E58991692761","11","2020-05-08 16:11:20","18","32","48","1"
"3336000","C3AD5673-93EF-4562-B7E8-01C69C6D5EA8","11","2020-05-08 16:14:00","0","32","48","1"
"3336017","C3AD5673-93EF-4562-B7E8-01C69C6D5EA8","11","2020-05-08 16:14:59","11","32","48","1"
"3336065","45839B96-2CA9-42A0-A7C8-3AEB127B0D66","11","2020-05-08 16:19:07","6","38","61","1"
"3336098","EFE116CC-80FC-4B4E-9392-7B238D60D015","11","2020-05-08 16:21:52","22","80","4","1"
"3336134","BFF9BE4A-2897-4568-AD5B-B2F20FEBA1D9","11","2020-05-08 16:24:04","19","32","48","1"
"3336135","FE6940E2-BB16-4925-90D7-612798DB55A4","11","2020-05-08 16:24:05","23","33","4","1"
"3336185","9369DF31-30B2-4CA2-891F-661D83D06B88","11","2020-05-08 16:27:49","23","31","61","1"
"3336220","5D7A1148-49F7-41D3-AD34-5CF0F4EF24B5","11","2020-05-08 16:31:24","30","58","75","1"
"3336274","3CC1A9C7-86B9-4091-BF4B-ADAAAA88C11B","11","2020-05-08 16:36:30","11","15","27","1"
"3336298","AF626236-61A1-47A7-A78F-40BEDBDDD067","11","2020-05-08 16:39:40","30","64","61","1"
"3336303","E3C5BA7B-71BD-49D4-A9C0-D70D4A1D58C5","11","2020-05-08 16:40:28","0","32","48","1"
"3336322","EFE116CC-80FC-4B4E-9392-7B238D60D015","11","2020-05-08 16:42:16","17","20","48","1"
"3336350","3CC1A9C7-86B9-4091-BF4B-ADAAAA88C11B","11","2020-05-08 16:44:54","16","18","48","1"
"3336358","01A01817-2090-4853-9589-374C18FE6A5C","11","2020-05-08 16:45:40","0","32","48","1"
"3336367","01A01817-2090-4853-9589-374C18FE6A5C","11","2020-05-08 16:46:30","11","32","48","1"
"3336394","980A7A8B-45FC-4166-9519-D6FF1AC0478C","11","2020-05-08 16:49:16","0","32","48","1"
"3336399","D9BFE481-8AEB-4E0E-972C-1C587BC639CF","11","2020-05-08 16:49:45","18","20","48","1"
"3336489","779BE9BD-A324-4750-AC5A-A431B75BCE25","11","2020-05-08 16:57:47","31","53","77","1"
"3336555","29D036FA-AE1C-47DF-B1EB-4119A7238D6B","11","2020-05-08 17:02:58","40","60","86","1"
"3336618","1F9DB069-B394-4AFF-BC67-07C3F3CAA2A2","11","2020-05-08 17:08:34","18","20","48","1"
"3336629","17C38A74-EBDB-4BDD-973E-11BB942B02BE","9","2020-05-08 17:09:55","24","35","27","1"
"3336703","F7704D36-6CB1-4E12-ABD9-470CD45048EE","11","2020-05-08 17:17:52","10","32","48","1"
"3336717","9F04A5F8-C10B-434A-B383-F733237B4B44","11","2020-05-08 17:20:35","0","32","48","1"
"3336768","1605C970-9CF7-4EB2-92DC-BD8356F5081E","11","2020-05-08 17:26:19","11","32","48","1"
"3336814","AF626236-61A1-47A7-A78F-40BEDBDDD067","11","2020-05-08 17:29:22","0","64","61","1"
"3336860","45839B96-2CA9-42A0-A7C8-3AEB127B0D66","11","2020-05-08 17:33:13","25","38","61","1"
"3336874","2B31B353-5546-41C8-94FE-C233C0018665","11","2020-05-08 17:34:40","10","32","48","1"
"3336875","AF626236-61A1-47A7-A78F-40BEDBDDD067","11","2020-05-08 17:34:48","13","64","61","1"
"3336884","E58EA42A-8501-47F5-A858-E1273FDBEF39","11","2020-05-08 17:35:46","23","58","75","1"
"3336890","7A29D86F-731A-4694-A324-4D0BEA587B02","11","2020-05-08 17:36:05","31","58","75","1"
"3336893","1F9DB069-B394-4AFF-BC67-07C3F3CAA2A2","11","2020-05-08 17:36:21","43","55","31","1"
"3337071","EBDFEE6C-FE64-437A-A3EF-DA34E4042EC5","11","2020-05-08 17:55:23","0","55","31","1"
"3337162","4379D6D5-3EAB-4DBC-8844-4F0C3E2A9398","11","2020-05-08 18:04:21","0","64","61","1"
"3337185","45839B96-2CA9-42A0-A7C8-3AEB127B0D66","11","2020-05-08 18:06:37","1","38","61","1"
"3337190","9F04A5F8-C10B-434A-B383-F733237B4B44","11","2020-05-08 18:07:09","12","32","48","1"
"3337198","E9E70205-13B0-4B79-95BB-D0C6DA2D2B27","11","2020-05-08 18:07:39","10","32","48","1"
"3337205","45839B96-2CA9-42A0-A7C8-3AEB127B0D66","11","2020-05-08 18:08:11","1","38","61","1"
"3337221","45839B96-2CA9-42A0-A7C8-3AEB127B0D66","11","2020-05-08 18:10:08","0","38","61","1"
"3337231","45839B96-2CA9-42A0-A7C8-3AEB127B0D66","11","2020-05-08 18:11:14","1","38","61","1"
"3337251","45839B96-2CA9-42A0-A7C8-3AEB127B0D66","11","2020-05-08 18:12:48","1","38","61","1"
"3337267","45839B96-2CA9-42A0-A7C8-3AEB127B0D66","11","2020-05-08 18:13:52","1","38","61","1"
"3337330","7A29D86F-731A-4694-A324-4D0BEA587B02","11","2020-05-08 18:22:10","19","20","48","1"
"3337351","C365A378-7054-490F-AEAF-CAE3E8DF8F9A","11","2020-05-08 18:24:45","20","32","48","1"
"3337386","7CDACA82-CC05-4A0B-A65A-E9D2F94811B1","11","2020-05-08 18:28:48","14","32","48","1"
"3337393","66716CDF-48D7-444E-8853-FD031FD7159E","11","2020-05-08 18:29:39","11","32","48","1"
"3337411","229D3B03-8E08-485F-B5B6-C0E02EFCF7B7","11","2020-05-08 18:31:08","18","34","75","1"
"3337422","5F8DAA80-28CD-462A-94B2-B445FDD06663","11","2020-05-08 18:32:45","11","20","48","1"
"3337438","FE0BC25B-64A5-44E2-ADE6-E549EF0F6C08","11","2020-05-08 18:35:17","1","58","44","1"
"3337529","23DDBE60-26CE-4017-A5ED-906E0C1DAAF0","11","2020-05-08 18:46:06","11","32","48","1"
"3337619","F29883F9-C842-4DFE-86DA-7CE8E670C5A8","11","2020-05-08 18:54:47","0","32","48","1"
"3337657","2B31B353-5546-41C8-94FE-C233C0018665","11","2020-05-08 18:59:36","0","32","48","1"
"3337715","6A3B0055-7C86-4071-89E1-1C66B21FF6DC","11","2020-05-08 19:06:27","5","64","61","1"
"3337736","2EB15350-E37F-4F70-BF73-1208B08B67AE","11","2020-05-08 19:09:32","19","32","48","1"
"3337738","5808AA4F-BA98-40CE-BABD-228098BCECB2","11","2020-05-08 19:09:49","0","58","75","1"
"3337744","C3C5AE92-056D-4167-B143-7192A9EB4670","11","2020-05-08 19:10:00","28","55","31","1"
"3337829","2B31B353-5546-41C8-94FE-C233C0018665","11","2020-05-08 19:21:37","2","32","48","1"
"3337868","9F04A5F8-C10B-434A-B383-F733237B4B44","11","2020-05-08 19:28:33","15","58","75","1"
"3338000","D0B6FF63-0978-42E6-B71C-AF291FF5F503","11","2020-05-08 19:44:47","10","32","48","1"
"3338009","E3C5BA7B-71BD-49D4-A9C0-D70D4A1D58C5","11","2020-05-08 19:46:38","0","32","48","1"
"3338016","2928BAFD-0E95-4367-93E2-A9C9D4006595","11","2020-05-08 19:47:44","11","64","61","1"
"3338125","229D3B03-8E08-485F-B5B6-C0E02EFCF7B7","11","2020-05-08 20:01:06","24","34","75","1"
"3338170","572255BC-5812-4BAC-9136-BA429A903990","11","2020-05-08 20:10:37","0","58","75","1"
"3338222","779BE9BD-A324-4750-AC5A-A431B75BCE25","11","2020-05-08 20:18:04","32","53","77","1"
"3338229","DCC142D5-D6BE-4E24-8F7A-D545579DCFFE","9","2020-05-08 20:19:11","17","20","48","1"
"3338342","D0B6FF63-0978-42E6-B71C-AF291FF5F503","11","2020-05-08 20:40:41","3","47","12","1"
"3338344","E3C5BA7B-71BD-49D4-A9C0-D70D4A1D58C5","11","2020-05-08 20:41:28","0","32","48","1"
"3338351","86CDB39D-62B0-4EEF-A96C-06B1E9115E82","11","2020-05-08 20:43:13","0","32","48","1"
"3338372","6FFCEE64-2AE6-4C41-B9A7-065233BC66A7","11","2020-05-08 20:46:32","30","80","4","1"
"3338391","7B126AA4-E92A-4943-AABB-97001929CB38","11","2020-05-08 20:49:18","6","32","48","1"
"3338544","E3C5BA7B-71BD-49D4-A9C0-D70D4A1D58C5","11","2020-05-08 21:18:17","0","32","48","1"
"3338589","E90F9A95-356B-4C53-AC7F-F07BE42D67B1","11","2020-05-08 21:28:50","33","55","31","1"
"3338606","7E812179-BDB6-4019-A62C-3C362E4C8AF9","11","2020-05-08 21:33:09","14","32","48","1"
"3338611","CED7FEFE-F35D-41F5-8433-77A82F32D8DC","11","2020-05-08 21:34:17","33","34","32","1"
"3338635","97BD3E97-6E5B-4634-8AE6-C7A67624C061","11","2020-05-08 21:39:36","32","58","75","1"
"3338655","93D1F4A2-3585-4BAF-A66F-FEC4178E1711","11","2020-05-08 21:45:20","19","64","61","1"
"3338656","6AC8E683-9079-4A95-9E37-EA8287A64EFD","11","2020-05-08 21:45:21","22","64","61","1"
"3338658","C8237E51-6071-455C-B8FC-7A5AF8E1A933","11","2020-05-08 21:46:36","13","55","31","1"
"3338660","7DD7B2C8-5796-41E0-864E-D70C0594C1F4","10","2020-05-08 21:47:05","36","37","32","1"
"3338708","7B63BE47-DD29-41F6-8B2E-756C45C01F3B","11","2020-05-08 22:03:20","11","32","48","1"
"3338709","CED7FEFE-F35D-41F5-8433-77A82F32D8DC","11","2020-05-08 22:03:26","0","34","32","1"
"3338714","CED7FEFE-F35D-41F5-8433-77A82F32D8DC","11","2020-05-08 22:04:37","31","37","32","1"
"3338769","E6F35DF0-97AE-41A3-AD23-8BEF44BC7B07","11","2020-05-08 22:22:45","11","32","48","1"
"3338770","6AC8E683-9079-4A95-9E37-EA8287A64EFD","11","2020-05-08 22:22:53","28","64","61","1"
"3338771","93D1F4A2-3585-4BAF-A66F-FEC4178E1711","11","2020-05-08 22:22:56","27","64","61","1"
"3338832","45BF5F85-FD5C-4257-988F-783B25EE31F1","11","2020-05-08 22:44:47","50","55","31","1"
"3338835","FFC65D3F-1103-49AA-9E25-65003FDA47C6","11","2020-05-08 22:45:47","15","32","48","1"
"3338873","97BD3E97-6E5B-4634-8AE6-C7A67624C061","11","2020-05-08 23:03:51","0","58","75","1"
"3338877","97BD3E97-6E5B-4634-8AE6-C7A67624C061","11","2020-05-08 23:05:57","26","55","31","1"
"3338882","7E812179-BDB6-4019-A62C-3C362E4C8AF9","11","2020-05-08 23:12:57","0","32","48","1"
"3338918","7A5BEA88-37DE-41B2-B62D-EF8DF98C8191","11","2020-05-08 23:31:47","10","32","48","1"
"3338963","2EA4FA7F-DCFE-458C-8568-FAF64CF84FF3","11","2020-05-08 23:55:53","0","64","61","1"
"3338985","7A5BEA88-37DE-41B2-B62D-EF8DF98C8191","11","2020-05-09 00:06:27","10","32","48","1"
"3339013","7A5BEA88-37DE-41B2-B62D-EF8DF98C8191","11","2020-05-09 00:30:26","11","32","48","1"
"3339049","7A5BEA88-37DE-41B2-B62D-EF8DF98C8191","11","2020-05-09 00:59:02","9","32","48","1"
"3339099","7A5BEA88-37DE-41B2-B62D-EF8DF98C8191","11","2020-05-09 01:33:16","9","32","48","1"
"3339164","7A5BEA88-37DE-41B2-B62D-EF8DF98C8191","11","2020-05-09 02:36:18","11","32","48","1"
"3339170","7B126AA4-E92A-4943-AABB-97001929CB38","11","2020-05-09 02:45:25","0","32","48","1"
"3339172","25BFFAB5-26CA-487D-B79E-05E7DDDA1BBD","11","2020-05-09 02:45:58","14","20","48","1"
"3339214","25BFFAB5-26CA-487D-B79E-05E7DDDA1BBD","11","2020-05-09 03:50:45","10","20","48","1"
"3339256","9EDF1C67-4166-4CA2-8146-44758953BE72","11","2020-05-09 08:03:29","35","35","27","1"
"3339300","B1E024FD-1EEE-4BBC-B159-637266C133DB","11","2020-05-09 09:14:34","3","80","4","1"
"3339339","E58EA42A-8501-47F5-A858-E1273FDBEF39","11","2020-05-09 09:40:42","52","58","75","1"
"3339343","58218844-5074-4ED8-ADC5-17E93EB0A338","11","2020-05-09 09:42:20","55","58","9","1"
"3339372","90942E7B-AD3E-4C41-B981-B6C0A8C0893A","11","2020-05-09 10:03:45","29","35","27","1"
"3339429","E7A48E58-609E-477A-82DB-DDFB930F9C47","11","2020-05-09 10:30:12","49","55","31","1"
"3339499","B55773A5-5EE5-485C-A1EE-B7233B0270C1","11","2020-05-09 10:52:44","13","32","48","1"
"3339504","1ABD4555-5294-4A63-BAE3-A8445F2A8016","11","2020-05-09 10:53:25","31","34","75","1"
"3339586","C884E754-BDCE-44EA-860C-7DF0DAF8646F","11","2020-05-09 11:10:32","14","35","27","1"
"3339600","E666F8DC-BC49-48E5-9B51-FA8C51115C74","11","2020-05-09 11:13:24","53","58","75","1"
"3339619","D400B8C9-168F-4324-BC6C-9398CF6AE9DF","11","2020-05-09 11:17:00","50","64","61","1"
"3339743","47F9E2BC-AF8C-4CD9-A0FE-039E773A4697","11","2020-05-09 11:40:04","52","58","75","1"
"3339760","021408AF-6EC0-49EC-968E-73B3E1E48645","11","2020-05-09 11:42:32","43","64","61","1"
"3339777","BBF2B623-0D13-4D59-BD42-C77042C3ABC7","11","2020-05-09 11:46:01","21","26","44","1"
"3339786","FBD7A2EE-6958-4CA4-8A78-38DEC74AC131","11","2020-05-09 11:48:05","77","80","4","1"
"3339787","56B418EC-AEA0-4C62-8310-06F47DD64F13","11","2020-05-09 11:48:09","23","58","44","1"
"3339806","FFA51CD3-F551-44D5-B346-A2628B335532","11","2020-05-09 11:50:53","7","35","27","1"
"3339891","64203A56-A606-4154-B86F-243316E00E18","11","2020-05-09 12:02:07","49","58","75","1"
"3339896","6AC8E683-9079-4A95-9E37-EA8287A64EFD","11","2020-05-09 12:02:40","8","32","48","1"
"3339932","E4A6998C-F421-4C42-B0AE-28BC62EE186A","11","2020-05-09 12:08:31","32","53","77","1"
"3340035","1BC37BAC-449C-4144-AFAB-8DF28B7AF61B","11","2020-05-09 12:25:40","52","64","61","1"
"3340092","BBF2B623-0D13-4D59-BD42-C77042C3ABC7","11","2020-05-09 12:32:02","19","22","44","1"
"3340116","572255BC-5812-4BAC-9136-BA429A903990","11","2020-05-09 12:35:41","0","58","75","1"
"3340445","DB70CB6C-3A61-428F-8180-CF276D5D25A6","9","2020-05-09 13:12:36","71","80","4","1"
"3340753","9369DF31-30B2-4CA2-891F-661D83D06B88","11","2020-05-09 13:46:44","0","31","61","1"
"3340764","9369DF31-30B2-4CA2-891F-661D83D06B88","11","2020-05-09 13:48:25","18","31","61","1"
"3340813","EC8F5793-DB8B-42D8-8644-EA02F1C99AC6","11","2020-05-09 13:54:06","0","15","77","1"
"3340840","EC8F5793-DB8B-42D8-8644-EA02F1C99AC6","11","2020-05-09 13:56:43","32","53","77","1"
"3340841","9FC09AB9-0B31-4EE6-A7C1-D148A33C357B","11","2020-05-09 13:56:47","62","64","61","1"
"3340870","700368A4-D346-49DF-84B4-69E34ECD5D84","11","2020-05-09 13:58:50","58","58","75","1"
"3340917","EBDFEE6C-FE64-437A-A3EF-DA34E4042EC5","11","2020-05-09 14:04:58","20","20","48","1"
"3340938","4C6560DB-9D76-493F-9551-5D0DF3000A99","11","2020-05-09 14:07:10","5","11","44","1"
