"ResultId","Source","ParticipantId","StudentParallel","TestDate","Mark","MaxMark","SubjectId","Partition"
"30749100","0","40504491-D4C1-400C-AA7F-19DF0A9594FA","11","2020-06-04 15:14:48","7","20","68","1"
"30749400","0","65240FF9-BFCE-4276-884D-A3FDC9647BAD","11","2020-06-04 15:16:55","8","20","68","1"
"30749500","0","2C039D0C-F774-456D-9080-06BEE9A9859E","11","2020-06-04 15:17:50","10","20","68","1"
"30749600","0","47A43825-45B4-4A88-B264-889FD172776C","11","2020-06-04 15:18:09","4","20","68","1"
"30749700","0","6E865E5E-E1A4-4EA9-8C1E-8460A421E91B","11","2020-06-04 15:21:17","15","20","68","1"
"30749800","0","09088D13-A629-435A-8986-812AA3E82566","11","2020-06-04 15:21:39","15","20","68","1"
"30749900","0","A9E312E7-FC73-4A84-9609-26B980774E49","11","2020-06-04 15:22:51","0","20","68","1"
"30750000","0","D892F8CC-4F38-4C26-B438-500261AB8010","11","2020-06-04 15:22:54","3","20","68","1"
"30750100","0","EE9DB5BC-7ACF-4641-BFC6-698469840464","11","2020-06-04 15:25:19","2","20","68","1"
"30750200","0","E82443BB-3255-4BCF-BC2F-4910DA34DBCC","11","2020-06-04 15:27:54","6","20","68","1"
"30750300","0","A236D32E-7C93-4DCD-A4CD-8D1051E50630","11","2020-06-04 15:28:43","2","20","68","1"
"30750400","0","857F2158-83BD-4E11-93D2-CF10F6FD4D9D","11","2020-06-04 15:41:05","3","20","68","1"
"30750500","0","52E53611-146E-4BE6-A6CD-D37B27141245","11","2020-06-04 15:46:03","6","20","68","1"
"30751900","0","2A79E153-06DE-4AA2-B894-CD29289352A9","11","2020-06-05 09:00:01","16","20","68","1"
"30752000","0","ADE95FAC-321D-4E28-9DB5-77F1FE7F856D","11","2020-06-05 09:00:02","15","20","68","1"
"30752100","0","4DC85C2F-85F1-4E81-9E4F-FF95A44EC657","11","2020-06-05 09:00:02","12","20","68","1"
"30752300","0","C54EBEC0-CCBD-4702-A23C-18264048139F","11","2020-06-05 09:00:02","4","20","68","1"
"30752400","0","7CF1AF74-F10D-4560-938F-317566DDB2B2","11","2020-06-05 09:00:02","13","20","68","1"
"30752500","0","F14493E0-268F-4DDE-9FFA-8C3D1141230A","11","2020-06-05 09:00:02","18","20","68","1"
"30752700","0","B76146F3-D8E9-453D-800A-0FC270620135","11","2020-06-05 09:00:02","12","20","68","1"
"30752800","0","DFB3EC7A-DB6C-4F76-8340-29B2B6172FAC","11","2020-06-05 09:00:02","18","20","68","1"
"30753000","0","E0C2F51E-7E6C-4092-97A3-D80FFE54F75F","11","2020-06-05 09:00:03","13","20","68","1"
"30753100","0","F7A63009-BF8B-488E-B89B-790439F221B9","11","2020-06-05 09:00:03","15","20","68","1"
"30753400","0","781D9DDE-A952-4B1C-9EA9-AB02490F5FFD","11","2020-06-05 09:00:03","11","20","68","1"
"30753500","0","9C3F0928-B40A-4017-BDD0-486AAB95DB2B","11","2020-06-05 09:00:03","18","20","68","1"
"30753600","0","EA835A91-C445-4615-B262-891884771B55","11","2020-06-05 09:00:03","19","20","68","1"
"30753800","0","1424481D-B701-4A19-BCFC-F8463E7CADD4","11","2020-06-05 09:00:04","8","20","68","1"
"30753900","0","55112A6D-10A2-4C11-A951-EFFBA7064B8C","11","2020-06-05 09:00:04","11","20","68","1"
"30754000","0","051963C8-0B58-4FE5-ABB2-41C4295E4F46","11","2020-06-05 09:00:05","12","20","68","1"
"30754100","0","34583DB2-1484-42FA-8D60-4C0F96D8E8A7","11","2020-06-05 09:00:05","7","20","68","1"
"30754200","0","281127F3-E318-4B61-9D0D-2157D968EF6E","11","2020-06-05 09:00:05","10","20","68","1"
"30754300","0","C3F1373B-8AD9-4956-A741-69EDCD63B010","11","2020-06-05 09:00:05","14","20","68","1"
"30754400","0","09658B4D-2A9B-4F8A-8AF8-0C0CB413CFF7","11","2020-06-05 09:00:06","7","20","68","1"
"30754600","0","A45FC524-C35D-4E8A-8852-D0017C52CF9C","11","2020-06-05 09:00:06","5","20","68","1"
"30754700","0","DB688992-0807-4541-8314-250BA6232748","11","2020-06-05 09:00:08","14","20","68","1"
"30754800","0","A51737DD-780A-436E-8A74-019F303D5941","11","2020-06-05 09:00:10","2","20","68","1"
"30754900","0","AC545BE1-012C-48A7-9581-F349FBD36CD7","11","2020-06-05 09:00:10","6","20","68","1"
"30755100","0","B2597313-DDD1-4F02-B26C-40B615512447","11","2020-06-05 09:00:15","16","20","68","1"
"30755200","0","F44029AC-780F-49BC-A0BF-A2199411AC9F","11","2020-06-05 09:00:19","10","20","68","1"
"30755300","0","460ECB12-362A-4209-BF93-2FF9209F0C48","11","2020-06-05 09:00:21","10","20","68","1"
"30755400","0","D399EE09-17F2-414F-9AEE-E06DDBCCB699","11","2020-06-05 09:00:28","9","20","68","1"
"30755500","0","47408971-6A1F-4DE9-94C2-34C3976DDEF9","11","2020-06-05 09:00:31","9","20","68","1"
"30755700","0","A0812424-2C09-4A10-8B17-F99672045947","11","2020-06-05 09:00:36","2","20","68","1"
"30755800","0","D6BCC1FF-DFF8-4FF9-ADF2-D38E16727BDC","11","2020-06-05 09:00:37","10","20","68","1"
"30755900","0","22D23CDF-7605-4CC2-A80B-275752E3A4DB","11","2020-06-05 09:00:40","13","20","68","1"
"30756200","0","FE3FE4A2-4BE4-450C-9226-D975E6CF0B8A","11","2020-06-05 09:00:51","9","20","68","1"
"30756300","0","8663F30F-EFA8-4E32-915E-921C5BCC26AC","11","2020-06-05 09:00:54","14","20","68","1"
"30756400","0","71FD4CA6-17C7-46B7-B4DC-ED7CEDFA38D3","11","2020-06-05 09:00:56","4","20","68","1"
"30756700","0","FB890F71-EA52-4EA2-AA4A-6747A5E2256D","11","2020-06-05 09:01:01","0","20","68","1"
"30756900","0","4A5E9161-432B-421C-A4A1-D207E4A4D9DA","11","2020-06-05 09:01:11","2","20","68","1"
"30757000","0","5B5D8933-CAA6-4E09-99EE-5FA7777211AE","11","2020-06-05 09:01:31","4","20","68","1"
"30757100","0","189F8AEC-767B-454A-85E9-C806D5AE2578","11","2020-06-05 09:01:32","7","20","68","1"
"30757300","0","FAA09EFC-EBFC-4B87-8829-59F496E19910","11","2020-06-05 09:01:38","16","20","68","1"
"30757400","0","610D5270-7C16-486B-ABD7-C8198D370145","11","2020-06-05 09:01:44","11","20","68","1"
"30757500","0","6B55C649-BC86-4BCB-9C3B-B0BF15208C0D","11","2020-06-05 09:01:45","12","20","68","1"
"30757600","0","F30118CB-287C-4CA6-BB32-A15A08483D2B","11","2020-06-05 09:02:04","14","20","68","1"
"30757700","0","7FF1EFE3-7075-42B5-83A4-1118A29422E9","11","2020-06-05 09:02:06","6","20","68","1"
"30757800","0","20FA53A8-7486-414E-9639-6F76ED45B9AA","11","2020-06-05 09:02:08","20","20","68","1"
"30758000","0","61AF0515-8E5B-4937-927B-EE2606607C0B","11","2020-06-05 09:02:14","11","20","68","1"
"30758200","0","37D8102B-CAC0-4C16-969E-3F9BBCB6603A","11","2020-06-05 09:02:15","16","20","68","1"
"30758300","0","5D558A36-24B0-458F-9902-BBE4534B0E5D","11","2020-06-05 09:02:15","20","20","68","1"
"30758600","0","5774F3D5-B2A5-41D5-BAA3-1D87FD00E42A","11","2020-06-05 09:02:42","7","20","68","1"
"30758700","0","E948E135-CEA1-4D9E-8959-6677A35D11F9","11","2020-06-05 09:02:46","8","20","68","1"
"30758800","0","7063FA7F-FB64-4083-949B-8CBF243F092D","11","2020-06-05 09:02:57","3","20","68","1"
"30758900","0","93071DD9-5C0B-48B2-A9E9-FD34B6E1025A","11","2020-06-05 09:03:02","13","20","68","1"
"30759100","0","5E92FC85-31DB-4C78-8CA2-215A1F034FBD","11","2020-06-05 09:03:12","7","20","68","1"
"30759200","0","C23D4B85-8068-439B-AB20-B888030E0825","11","2020-06-05 09:03:12","5","20","68","1"
"30759300","0","9446160A-5530-40CB-B1D2-37EBD4B34C44","11","2020-06-05 09:03:15","13","20","68","1"
"30759400","0","0D11BC0F-77A3-4BF7-9741-2E56B85D1542","11","2020-06-05 09:03:17","20","20","68","1"
"30759500","0","01748708-3287-4B14-81B6-0B5543E4DA6B","11","2020-06-05 09:03:19","10","20","68","1"
"30759700","0","634C1B30-A0D3-4199-A1CC-E1F92128D6E8","11","2020-06-05 09:03:34","2","20","68","1"
"30759800","0","B3C9B87D-3000-44B7-8DC3-A30D8CE90DDE","11","2020-06-05 09:03:40","10","20","68","1"
"30759900","0","FB817325-FD64-4F28-9383-E70084355418","11","2020-06-05 09:03:49","5","20","68","1"
"30760000","0","4A71DF4B-1413-4F57-A880-2146A2502C77","11","2020-06-05 09:03:53","10","20","68","1"
"30760200","0","CE2036F0-D1E7-4184-A3DE-68A19B2B90CF","11","2020-06-05 09:04:01","3","20","68","1"
"30760300","0","B914C570-0D1D-481D-86F2-8C4F0DD2273C","11","2020-06-05 09:04:03","18","20","68","1"
"30760400","0","E030EBAC-B36B-4832-B4AC-B114345D5950","11","2020-06-05 09:04:05","2","20","68","1"
"30760700","0","6522C027-F0BD-4262-B416-55A5514121C5","11","2020-06-05 09:04:12","7","20","68","1"
"30761100","0","92A1281E-A0C1-48F8-BC10-9AD5345CAB42","11","2020-06-05 09:04:30","12","20","68","1"
"30761300","0","E4A645BE-1426-421E-9CE9-7B41824C11F7","11","2020-06-05 09:04:38","10","20","68","1"
"30761500","0","C49EA99E-B882-4E5B-A8A1-C14FAA6495A8","11","2020-06-05 09:04:41","14","20","68","1"
"30761600","0","BE4005C8-78D0-4022-8CE4-74CF02B20FAA","11","2020-06-05 09:04:44","1","20","68","1"
"30761800","0","DD7CA1B7-00BF-4219-9E19-BCB7095563D5","11","2020-06-05 09:04:51","13","20","68","1"
"30762000","0","493DFD84-40C2-4E3B-AC6C-7E504F60E899","11","2020-06-05 09:04:55","12","20","68","1"
"30762100","0","2C55858B-CEB0-4051-B39F-12F684F49555","11","2020-06-05 09:04:57","4","20","68","1"
"30762200","0","0891AAC8-756F-48BA-9630-F5DD1180E9C5","11","2020-06-05 09:04:58","9","20","68","1"
"30762300","0","30544A20-77E0-4C3B-87F0-6ECEDB609774","11","2020-06-05 09:05:06","3","20","68","1"
"30762400","0","893E0A24-90D5-45FA-9645-B31695F8C549","11","2020-06-05 09:05:08","15","20","68","1"
"30762500","0","0699A002-8ADA-4CD8-BEE4-66E052597BFA","11","2020-06-05 09:05:09","11","20","68","1"
"30762600","0","9CF28D6D-524F-46E9-B79B-E1F0A4C7DB30","11","2020-06-05 09:05:11","8","20","68","1"
"30762700","0","F52EF46A-EEEA-4711-9793-E22992BDDD93","11","2020-06-05 09:05:12","8","20","68","1"
"30762800","0","9C55F245-A9EF-47F1-AD39-DF136560F0E2","11","2020-06-05 09:05:15","9","20","68","1"
"30762900","0","E00CA247-44D0-4AF3-B232-BA69F6AFA035","11","2020-06-05 09:05:18","0","20","68","1"
"30763000","0","9F9B833D-FFEF-4570-BCCF-49841D3E5FB2","11","2020-06-05 09:05:18","9","20","68","1"
"30763300","0","A862F4BA-05E2-4547-B85D-0FDBEB937106","11","2020-06-05 09:05:23","5","20","68","1"
"30763400","0","95F1A6B7-AE45-42EE-96FF-7AC7BC73B4C4","11","2020-06-05 09:05:28","7","20","68","1"
"30763500","0","01E86358-55D7-46C7-AC84-A57C43009D00","11","2020-06-05 09:05:29","10","20","68","1"
"30763800","0","C059CAAE-A3F1-4365-8CF8-56531EE6C0A6","11","2020-06-05 09:05:36","5","20","68","1"
"30763900","0","13DEE3DE-391E-4367-A336-B5F53455640E","11","2020-06-05 09:05:37","2","20","68","1"
"30764000","0","1B4BE9C0-3032-4D63-8C4E-A7A67F457CF8","11","2020-06-05 09:05:38","12","20","68","1"
"30764200","0","E945210C-8D01-46F8-894B-A3DD2484B08D","11","2020-06-05 09:05:42","5","20","68","1"
"30764300","0","C283DD05-3D51-4197-8082-A6247AA22A86","11","2020-06-05 09:05:44","8","20","68","1"
"30764400","0","9DFD21BF-C520-45B0-ABEE-8582C555F884","11","2020-06-05 09:05:45","10","20","68","1"
"30764600","0","4B89575A-6880-48F7-9BC6-95D7385A2443","11","2020-06-05 09:05:52","9","20","68","1"
"30764700","0","E904D630-0982-4752-B8CA-1D2754C71288","11","2020-06-05 09:05:53","6","20","68","1"
"30764800","0","5E65FF62-FB45-4D7E-B6A3-C91DAF5ABBE0","11","2020-06-05 09:05:55","9","20","68","1"
"30764900","0","F30E9383-ECC0-49DB-9710-0CD697FF4B81","11","2020-06-05 09:05:56","14","20","68","1"
"30765100","0","8C5202F0-BD7C-4BAB-B670-47DC27280ED1","11","2020-06-05 09:06:01","10","20","68","1"
"30765300","0","B73A4823-5EBD-4AF2-825F-4D70C8B51424","11","2020-06-05 09:06:05","12","20","68","1"
"30765400","0","928D14F7-F185-4699-9472-126E3E250897","11","2020-06-05 09:06:06","5","20","68","1"
"30765500","0","9C194C1B-3E0E-431B-A913-2C8D88737AB8","11","2020-06-05 09:06:11","11","20","68","1"
"30765600","0","F190401F-7AD5-4CA5-B23B-CC03CE2D70E2","11","2020-06-05 09:06:11","2","20","68","1"
"30765800","0","D3096F53-78CC-46AE-9540-51839EDBAEC6","11","2020-06-05 09:06:23","0","20","68","1"
"30765900","0","34B74168-1A38-43EB-BFAB-7D9EA1A02F03","11","2020-06-05 09:06:23","8","20","68","1"
"30766000","0","09C62DC1-7FE8-45B7-9D57-F46DA538C8F1","11","2020-06-05 09:06:23","6","20","68","1"
"30766100","0","8A59AD59-51BF-4F23-8510-35358C039539","11","2020-06-05 09:06:23","5","20","68","1"
"30766200","0","FA39E0F3-3FBA-43B8-8406-59CF015C3CD4","11","2020-06-05 09:06:25","8","20","68","1"
"30766300","0","3805F5CB-DB94-45A4-B852-AB15EDBBA8AE","11","2020-06-05 09:06:26","0","20","68","1"
"30766400","0","E9166CD0-75BB-4C31-892F-CB41A634C3BA","11","2020-06-05 09:06:27","9","20","68","1"
"30766500","0","43C91209-88A6-4EE0-A69E-47F1C713CE7C","11","2020-06-05 09:06:28","2","20","68","1"
"30766600","0","DA6173D7-0BA8-4419-81E4-7ED7B3578052","11","2020-06-05 09:06:29","6","20","68","1"
"30766700","0","F1713E7E-D947-4E44-82DC-0EFECC253A2E","11","2020-06-05 09:06:29","8","20","68","1"
"30766800","0","FB541A05-4ECC-4677-8709-38AE346B23E2","11","2020-06-05 09:06:31","7","20","68","1"
"30767000","0","D6E21EE0-A42D-4B8A-8154-5764FD24D8C3","11","2020-06-05 09:06:36","14","20","68","1"
"30767300","0","8890B991-641C-4B43-9890-858F6A91C117","11","2020-06-05 09:06:46","15","20","68","1"
"30767700","0","BF7BD753-97EC-42BC-9CA5-4E6F0D09D831","11","2020-06-05 09:06:56","14","20","68","1"
"30767900","0","046DC12D-8B7E-4CC0-86AD-F84167C58B7C","11","2020-06-05 09:06:57","5","20","68","1"
"30768000","0","536D9A1C-8A02-4904-A389-11100B4FB1E0","11","2020-06-05 09:07:00","2","20","68","1"
"30768100","0","BA8F6C0C-EF0B-477F-BE69-41253C094FF4","11","2020-06-05 09:07:03","5","20","68","1"
"30768200","0","21DC89F0-4BBD-4EE6-9BCA-6BFF785A3A52","11","2020-06-05 09:07:06","16","20","68","1"
"30768400","0","9E0EF46C-86DF-41CD-B2A4-D4BC0D53596A","11","2020-06-05 09:07:14","7","20","68","1"
"30768500","0","5A524415-1848-4D34-8545-569651055DC0","11","2020-06-05 09:07:14","8","20","68","1"
"30768600","0","D6AF4E6D-7B6F-4068-B0AD-DFCA22A92B4A","11","2020-06-05 09:07:17","16","20","68","1"
"30768800","0","E91D5A97-3555-48A2-939A-4E53C154AED3","11","2020-06-05 09:07:29","11","20","68","1"
"30768900","0","BCD7A18B-35BA-456C-84D1-FE0BC4CA820C","11","2020-06-05 09:07:31","18","20","68","1"
"30769000","0","A4424DDF-8F43-4675-B1E0-C3AE430E11BA","11","2020-06-05 09:07:34","7","20","68","1"
"30769200","0","5FD238F2-513B-43B4-AFD5-490EA22F5DF0","11","2020-06-05 09:07:35","11","20","68","1"
"30769300","0","49FCF68D-4027-4BC0-8BED-0788C2E4F223","11","2020-06-05 09:07:43","5","20","68","1"
"30769400","0","83EB666D-F0C6-47D4-B9DC-C497A0F7DDC2","11","2020-06-05 09:07:44","7","20","68","1"
"30769500","0","C559A78F-1A5B-46F7-8456-612FA1E456CB","11","2020-06-05 09:07:46","6","20","68","1"
"30769900","0","4DD79CA1-CE22-44CE-A947-5372E82B2FF8","11","2020-06-05 09:07:50","7","20","68","1"
"30770000","0","A64AAF46-3C9B-4453-82FF-BE8FA8C755AB","11","2020-06-05 09:07:53","5","20","68","1"
"30770200","0","E925915D-4C19-467C-8EC4-4FC0707B03C0","11","2020-06-05 09:07:56","12","20","68","1"
"30770300","0","CE1079A3-C33D-4699-A017-93E2CBF24766","11","2020-06-05 09:07:59","4","20","68","1"
"30770400","0","66C51DAB-B693-4F43-8F43-D65C78412313","11","2020-06-05 09:08:00","6","20","68","1"
"30770500","0","F47B92AA-A2E9-4A5B-8819-DCD0336303AA","11","2020-06-05 09:08:06","7","20","68","1"
"30770600","0","74D2EAB1-F7D4-40FF-AFE9-3187D65033BB","11","2020-06-05 09:08:23","7","20","68","1"
"30770700","0","301CDB08-4578-49E0-9296-AC9AFE130642","11","2020-06-05 09:08:25","10","20","68","1"
"30770800","0","F0891C7F-3022-44DF-8FF1-6383C06309F6","11","2020-06-05 09:08:28","9","20","68","1"
"30771000","0","7A203FB8-178F-4CA8-B399-D0800E79FBD7","11","2020-06-05 09:08:30","10","20","68","1"
"30771100","0","C65CB570-6F0B-401E-A385-65540D57B872","11","2020-06-05 09:08:30","12","20","68","1"
"30771200","0","A27A68C2-9C15-4C1A-9942-AE653F1168F2","11","2020-06-05 09:08:32","6","20","68","1"
"30771300","0","502A87E4-A7F8-4619-9D4F-12C2BF778B85","11","2020-06-05 09:08:33","6","20","68","1"
"30771500","0","676CA3C4-7C7E-4897-BC70-32206450B373","11","2020-06-05 09:08:38","7","20","68","1"
"30771600","0","1AC4C8CE-FCB3-4A1C-B5F3-C417F000E7AD","11","2020-06-05 09:08:40","7","20","68","1"
"30771700","0","6CC21758-2F7F-4E2D-8E96-8A36E3F55BF2","11","2020-06-05 09:08:40","7","20","68","1"
"30771900","0","76F5B2BE-5CA6-4540-9D8E-FA6B42681609","11","2020-06-05 09:08:42","7","20","68","1"
"30772100","0","932BC1F8-E053-46AB-BAE5-56363199D635","11","2020-06-05 09:08:48","10","20","68","1"
"30772200","0","0623336E-94A5-4117-A4FD-E9BA81992987","11","2020-06-05 09:08:52","7","20","68","1"
"30772300","0","EDAE0214-1D7C-4D5D-BD69-0E8FA18E8F81","11","2020-06-05 09:08:52","13","20","68","1"
"30772800","0","C19BCBAD-DFB0-4D2B-A917-63EFA98B58D1","11","2020-06-05 09:08:58","7","20","68","1"
"30772900","0","FAE6D651-3903-4217-811E-A7800135F79F","11","2020-06-05 09:09:00","12","20","68","1"
"30773000","0","49AF8315-CEEC-4195-B7D3-B80AA72D692B","11","2020-06-05 09:09:02","16","20","68","1"
"30773200","0","70C9ED33-5204-489F-AF43-2185C9ED569F","11","2020-06-05 09:09:07","10","20","68","1"
"30773300","0","C703CC3F-572A-4FD2-894F-82BFF1C86CBE","11","2020-06-05 09:09:13","15","20","68","1"
"30773400","0","A1CAC068-2D49-40AA-9DD7-6E27DD58A53C","11","2020-06-05 09:09:16","8","20","68","1"
"30773500","0","5BDB831D-1199-4D0E-8089-C894BF8C9FAB","11","2020-06-05 09:09:18","9","20","68","1"
"30773600","0","B2B47324-46D8-4735-AD28-ECD7CEAAD074","11","2020-06-05 09:09:25","15","20","68","1"
"30773700","0","19BEED18-19F2-421A-ABE4-76C909D7B462","11","2020-06-05 09:09:26","4","20","68","1"
"30773800","0","A3954CDC-02B3-4B30-9CEC-8198DC1220BF","11","2020-06-05 09:09:26","8","20","68","1"
"30774000","0","22466B6E-D5A2-4A92-B0B0-1507C7F8A3BE","11","2020-06-05 09:09:28","7","20","68","1"
"30774100","0","62174596-D20A-441A-9665-3FDBB64E77F0","11","2020-06-05 09:09:35","10","20","68","1"
"30774200","0","A2A5700D-24BB-4E67-BAD2-43453CE118E5","11","2020-06-05 09:09:37","7","20","68","1"
"30774400","0","8E81ED58-B836-40C5-9F1F-677C0FDCC43B","11","2020-06-05 09:09:38","10","20","68","1"
"30774500","0","62BE5B16-6DBC-4EB3-AC38-4519C217A9C5","11","2020-06-05 09:09:38","15","20","68","1"
"30774600","0","CD7A8895-EDE7-4250-A46E-BE722257F2FD","11","2020-06-05 09:09:38","16","20","68","1"
"30774800","0","280DB26C-9ECF-4A90-A1CE-A22AA31191C2","11","2020-06-05 09:09:46","7","20","68","1"
"30774900","0","E5B0D9E0-1AE4-4928-8DD1-1521EFEFA5DE","11","2020-06-05 09:09:55","14","20","68","1"
"30775000","0","9625FB68-8B05-44E1-B514-1E4197811C08","11","2020-06-05 09:09:55","8","20","68","1"
"30775100","0","0D72A08B-2F11-4CDD-9D65-94CCB0C22B0E","11","2020-06-05 09:09:58","4","20","68","1"
"30775200","0","ECAB9FF7-E0F1-4EB3-9671-57E422979D31","11","2020-06-05 09:10:07","8","20","68","1"
"30775300","0","E5F7C487-F4C7-485E-B700-D9CE98F86526","11","2020-06-05 09:10:08","8","20","68","1"
"30775400","0","13E16AAF-CE19-4729-8933-C88DF9BD27F8","11","2020-06-05 09:10:10","14","20","68","1"
"30775500","0","082EDD11-626E-4476-B924-A6E7AEEC5DB3","11","2020-06-05 09:10:14","2","20","68","1"
"30775800","0","E1C85CFB-E6F7-4B90-B5C0-FCD753D47B08","11","2020-06-05 09:10:16","13","20","68","1"
"30775900","0","0E61F27B-B21B-4264-A3DC-EF0C539FEE77","11","2020-06-05 09:10:26","10","20","68","1"
"30776000","0","55A54AF0-5240-4C40-9256-FD35E80F9F0D","11","2020-06-05 09:10:26","16","20","68","1"
"30776100","0","AAC38998-BB6B-4A2A-80B7-48E9202BB505","11","2020-06-05 09:10:40","14","20","68","1"
"30776200","0","6FBD6131-7FE5-497E-997F-BB1230F3BD85","11","2020-06-05 09:10:40","12","20","68","1"
"30776300","0","3B293CA1-DB5B-4328-A7FE-8B0171A85C3E","11","2020-06-05 09:10:43","9","20","68","1"
"30776400","0","123D027E-AABF-4AD4-AE91-889C60A1B651","11","2020-06-05 09:10:44","10","20","68","1"
"30776500","0","C48A814E-2C0C-40E2-92FE-8D6DCE605D4D","11","2020-06-05 09:10:45","18","20","68","1"
"30776600","0","6D9A0459-CF8D-495B-8E5D-6E329E24DF63","11","2020-06-05 09:10:47","15","20","68","1"
"30776800","0","A46D8E41-36C1-43A4-826F-4E6B1CCBD06A","11","2020-06-05 09:10:57","12","20","68","1"
"30777000","0","A7AC6A8A-61E4-43A5-AEC1-315A90D1DB33","11","2020-06-05 09:10:59","8","20","68","1"
"30777100","0","FBB3AE43-5C17-4BFA-ADB1-F0213AB18849","11","2020-06-05 09:11:01","17","20","68","1"
"30777200","0","0B6A3146-34AD-4CE3-AB6E-B1D73275E712","11","2020-06-05 09:11:02","4","20","68","1"
"30777300","0","FAE23A3B-EC72-4467-9339-63B08664FDD8","11","2020-06-05 09:11:03","12","20","68","1"
"30777400","0","FD95861E-E732-41CA-A1B2-CC40829D2411","11","2020-06-05 09:11:03","20","20","68","1"
"30777500","0","3E9B916E-9342-419F-AE54-5941035B9F19","11","2020-06-05 09:11:05","6","20","68","1"
"30777600","0","F625D96D-6AFF-4FCD-931D-4EEF3E3C80EC","11","2020-06-05 09:11:05","14","20","68","1"
"30777700","0","11CDED78-BD44-40BC-9262-6C7ECC3BF826","11","2020-06-05 09:11:05","13","20","68","1"
"30777800","0","20C69871-2E2A-44A3-956D-3CE9E8C86AFA","11","2020-06-05 09:11:19","10","20","68","1"
"30778000","0","B5A4A3F8-E4AB-4D8E-930C-3454E192B762","11","2020-06-05 09:11:28","4","20","68","1"
"30778400","0","DFFDB356-1CAA-4F3C-9CC9-D431F44E2EEF","11","2020-06-05 09:11:33","11","20","68","1"
"30778600","0","3B6D73E9-1933-4D26-9B30-45555FD9561C","11","2020-06-05 09:11:39","2","20","68","1"
"30778700","0","C50F9615-0B15-49A7-B882-988F0516B385","11","2020-06-05 09:11:41","8","20","68","1"
"30778800","0","6E6AC473-EE87-465F-B9F2-6175A24F341D","11","2020-06-05 09:11:45","10","20","68","1"
"30778900","0","F55A7DCD-9625-4651-8902-F7CF37E9BE89","11","2020-06-05 09:11:46","9","20","68","1"
"30779000","0","EEE0EB46-31AC-4C4A-8CC8-1EFF2661F05D","11","2020-06-05 09:11:48","7","20","68","1"
"30779100","0","365CB5B8-12B1-4D28-BE79-5A3D30AB1B21","11","2020-06-05 09:11:56","7","20","68","1"
"30779200","0","96D628CD-DD77-4F36-82F6-360E70A141EF","11","2020-06-05 09:11:59","10","20","68","1"
"30779300","0","A480937C-55B0-4C89-A419-AD01721A36AD","11","2020-06-05 09:12:02","9","20","68","1"
"30779400","0","E1F1E6D9-811B-421E-92A0-CFF10272115A","11","2020-06-05 09:12:09","16","20","68","1"
"30779600","0","B1E1E0EE-F724-43AF-B956-4B36A6C17437","11","2020-06-05 09:12:20","4","20","68","1"
"30779700","0","A9F338C3-B5A5-4C96-B814-93F0A34458EA","11","2020-06-05 09:12:24","13","20","68","1"
"30779800","0","34F0311C-FE79-415E-989C-07B074EA32AC","11","2020-06-05 09:12:40","18","20","68","1"
"30779900","0","9F5BE61E-57CB-4B3C-ABE3-94BF96FF0015","11","2020-06-05 09:12:47","9","20","68","1"
"30780000","0","67237330-80EC-4921-A74B-CB3BFFBC069A","11","2020-06-05 09:12:55","2","20","68","1"
"30780200","0","DD1A70B7-8B21-445B-A96F-B603296E7339","11","2020-06-05 09:13:03","8","20","68","1"
"30780300","0","608F4DAA-3EE2-47D9-888B-1875B6B84CB5","11","2020-06-05 09:13:08","0","20","68","1"
"30780500","0","4A013889-62F5-4330-8E03-357CF9BF4D01","11","2020-06-05 09:13:15","4","20","68","1"
"30780600","0","8B980E59-F66B-4A01-8F55-C184904517CC","11","2020-06-05 09:13:22","13","20","68","1"
"30780800","0","9A530209-1A72-4700-A32E-BEEC1DE385B5","11","2020-06-05 09:13:33","7","20","68","1"
"30781100","0","172422F5-7EE2-4C81-847C-396B736723E2","11","2020-06-05 09:13:45","10","20","68","1"
"30781300","0","F1FC438A-F9D3-4143-9A90-879156E8B868","11","2020-06-05 09:13:48","13","20","68","1"
"30781700","0","0D62B4D6-B60F-425C-9194-E081F3BDA26F","11","2020-06-05 09:14:25","14","20","68","1"
"30782000","0","A596ECDA-7C8D-4850-81B5-608B1CE303C4","11","2020-06-05 09:15:30","8","20","68","1"
"30782100","0","E92710BB-A174-4500-B087-24091D04B60A","11","2020-06-05 09:15:37","9","20","68","1"
"30782300","0","C352E6A3-DF6C-4DD2-B357-C1D18428AEA0","11","2020-06-05 09:15:46","10","20","68","1"
"30782500","0","B3C87A6E-4C20-487A-AEA7-C59AD469C5DA","11","2020-06-05 09:16:05","10","20","68","1"
"30782700","0","2AB8E834-3F65-43BF-85AE-195BD1923665","11","2020-06-05 09:16:08","7","20","68","1"
"30782800","0","5EE181F2-E0BD-4665-88A5-6238EE754A69","11","2020-06-05 09:16:29","9","20","68","1"
"30782900","0","43731C7F-8C7D-4135-83E3-5CC1CA49FF9C","11","2020-06-05 09:17:19","12","20","68","1"
"30783000","0","81F97628-09BD-4509-A3FF-ADD11A46C3D3","11","2020-06-05 09:17:20","9","20","68","1"
"30783100","0","FB2390CE-041E-4C87-BBA9-8C7CF60D5D0B","11","2020-06-05 09:17:25","4","20","68","1"
"30783200","0","FD59BA29-3BEA-4E45-B143-0EDF4619E3CD","11","2020-06-05 09:17:33","12","20","68","1"
